sample	representative_id	representative_name	cluster_id	representative_length_bp	filtered_hsp_count	raw_hsp_bp	merged_covered_bp	coverage_percent	weighted_pident	max_pident	best_bitscore	best_evalue	merged_interval_count	assigned_70pct
ZCH001.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	2	3252	3252	7.448465	99.938574	100.000000	3823.000000	0.0	2	False
ZCH001.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	5	6930	6924	16.196491	99.928138	100.000000	5228.000000	0.0	3	False
ZCS001.contigs	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	34	74700	71965	97.971547	99.825966	100.000000	19739.000000	0.0	9	True
ZCS001.contigs	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	3	5867	5866	7.657064	98.517278	100.000000	5016.000000	0.0	3	False
ZCS001.contigs	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	22	20851	19026	7.639062	99.467675	100.000000	7688.000000	0.0	12	False
ZCS001.contigs	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	6	16231	15923	10.634617	100.000000	100.000000	17451.000000	0.0	2	False
ZCS001.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	4	6187	6184	17.810547	98.577431	100.000000	4700.000000	0.0	3	False
ZCS001.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	12	13364	12997	13.309644	99.827806	100.000000	7134.000000	0.0	5	False
ZCS001.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	7	16605	16588	76.615399	99.482378	100.000000	14958.000000	0.0	4	True
ZCS001.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	16	35210	34151	31.980485	99.261589	100.000000	33863.000000	0.0	11	False
ZCS001.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	31	33876	33214	9.798074	99.276845	100.000000	11138.000000	0.0	21	False
ZCS001.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	2	9921	9921	22.723317	99.989780	100.000000	12971.000000	0.0	2	False
ZCS001.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	5	8453	8452	19.770760	99.029643	100.000000	6822.000000	0.0	5	False
ZCY001.contigs	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	16	18806	18719	25.483629	99.558645	100.000000	5419.000000	0.0	10	False
ZCY001.contigs	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	3	8474	8398	10.962158	99.056204	100.000000	12091.000000	0.0	2	False
ZCY001.contigs	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	18	20424	20250	8.130506	99.368496	100.000000	5398.000000	0.0	12	False
ZCY001.contigs	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	12	129114	128868	86.068070	99.886584	100.000000	142800.000000	0.0	8	True
ZCY001.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	3	4723	4723	13.602719	99.365085	99.925000	4785.000000	0.0	3	False
ZCY001.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	9	6831	6754	6.916468	99.809659	100.000000	2073.000000	0.0	6	False
ZCY001.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	3	4969	4969	22.950441	99.980059	100.000000	5223.000000	0.0	2	False
ZCY001.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	17	33604	33140	31.033740	97.747234	100.000000	22519.000000	0.0	12	False
ZCY001.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	32	35281	34558	10.194551	99.053346	100.000000	6785.000000	0.0	27	False
ZCY001.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	1	1284	1284	2.940907	99.844000	99.844000	2361.000000	0.0	1	False
ZCY001.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	5	7038	7029	16.442105	99.019801	99.965000	5228.000000	0.0	2	False
ZCZ_001_SECOND_New_assembly	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	47	73127	70885	96.501259	99.902869	100.000000	23959.000000	0.0	15	True
ZCZ_001_SECOND_New_assembly	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	11	9545	8685	11.336788	99.130479	100.000000	3823.000000	0.0	5	False
ZCZ_001_SECOND_New_assembly	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	49	229650	227126	91.192554	99.925483	100.000000	104400.000000	0.0	15	True
ZCZ_001_SECOND_New_assembly	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	19	18990	17901	11.955680	99.673518	100.000000	17169.000000	0.0	7	False
ZCZ_001_SECOND_New_assembly	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	11	7648	6788	19.550128	98.810102	100.000000	3823.000000	0.0	4	False
ZCZ_001_SECOND_New_assembly	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	18	18466	18463	18.907128	99.945874	100.000000	7511.000000	0.0	7	False
ZCZ_001_SECOND_New_assembly	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	16	17019	16155	74.615491	99.806289	100.000000	14957.000000	0.0	7	True
ZCZ_001_SECOND_New_assembly	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	16	34908	33642	31.503835	99.301246	100.000000	33720.000000	0.0	10	False
ZCZ_001_SECOND_New_assembly	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	47	46037	45256	13.350443	99.261500	100.000000	9156.000000	0.0	29	False
ZCZ_001_SECOND_New_assembly	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	3	11207	11207	25.668804	99.660818	100.000000	12971.000000	0.0	3	False
ZCZ_001_SECOND_New_assembly	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	12	8551	7691	17.990643	99.614126	100.000000	2804.000000	0.0	6	False
ZDD001.contigs	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	12	11589	11575	15.757947	99.603150	100.000000	3511.000000	0.0	9	False
ZDD001.contigs	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	3	7880	7801	10.182877	98.286772	100.000000	8010.000000	0.0	2	False
ZDD001.contigs	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	16	32983	32830	13.181457	99.733229	100.000000	14929.000000	0.0	9	False
ZDD001.contigs	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	5	11272	11258	7.518968	99.893625	100.000000	12515.000000	0.0	2	False
ZDD001.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	1	720	720	2.073673	99.583000	99.583000	1314.000000	0.0	1	False
ZDD001.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	17	98803	97253	99.592426	99.945338	100.000000	56054.000000	0.0	3	True
ZDD001.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	4	11521	11501	53.119948	99.895730	100.000000	14680.000000	0.0	1	False
ZDD001.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	5	5895	5891	5.516589	98.948383	100.000000	3731.000000	0.0	4	False
ZDD001.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	23	17080	16157	4.766288	99.151107	100.000000	7686.000000	0.0	15	False
ZDD001.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	0	0	0	0.000000	0.000000	0.000000	0.000000		0	False
ZDD001.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	2	1661	1661	3.885380	99.698928	99.704000	1855.000000	0.0	2	False
ZDL004.contigs	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	19	18907	18634	25.367912	99.259482	100.000000	5413.000000	0.0	11	False
ZDL004.contigs	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	11	67467	66835	87.241708	99.817454	100.000000	60826.000000	0.0	5	True
ZDL004.contigs	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	21	27566	26540	10.655981	99.394188	100.000000	7688.000000	0.0	14	False
ZDL004.contigs	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	9	9339	9260	6.184548	98.522352	100.000000	5112.000000	0.0	7	False
ZDL004.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	6	8784	8632	24.861035	99.077887	100.000000	4787.000000	0.0	4	False
ZDL004.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	12	11861	11618	11.897472	99.704779	100.000000	7134.000000	0.0	7	False
ZDL004.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	6	8833	8748	40.404600	99.954850	100.000000	5361.000000	0.0	4	False
ZDL004.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	20	35502	35017	32.791445	97.884881	100.000000	22519.000000	0.0	13	False
ZDL004.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	30	44200	40559	11.964836	98.737589	100.000000	13125.000000	0.0	23	False
ZDL004.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	2	2901	2900	6.642235	98.655945	99.813000	2940.000000	0.0	2	False
ZDL004.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	7	7755	7589	17.752047	99.909749	100.000000	5361.000000	0.0	5	False
ZEB001.contigs	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	9	10790	10785	14.682459	99.740584	100.000000	6926.000000	0.0	9	False
ZEB001.contigs	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	3	6999	6999	9.136002	98.742500	99.949000	5007.000000	0.0	3	False
ZEB001.contigs	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	4	5599	5597	2.247232	99.553655	99.926000	4213.000000	0.0	4	False
ZEB001.contigs	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	3	4276	4276	2.855845	99.906345	100.000000	6953.000000	0.0	3	False
ZEB001.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	5	12905	12828	36.945940	99.325843	100.000000	9520.000000	0.0	4	False
ZEB001.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	2	2202	2200	2.252921	99.409711	99.880000	2457.000000	0.0	2	False
ZEB001.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	4	7677	7677	35.457947	99.010076	100.000000	8704.000000	0.0	4	False
ZEB001.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	4	4273	4273	4.001423	99.882672	99.949000	3648.000000	0.0	4	False
ZEB001.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	10	19193	19193	5.661902	98.619425	100.000000	12224.000000	0.0	10	False
ZEB001.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	1	1978	1978	4.530463	99.949000	99.949000	3648.000000	0.0	1	False
ZEB001.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	6	10223	10139	23.716959	98.249119	100.000000	6564.000000	0.0	4	False
ZEI001.contigs	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	25	24484	22590	30.753523	98.701257	100.000000	12320.000000	0.0	12	False
ZEI001.contigs	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	1	1659	1659	2.165542	100.000000	100.000000	3064.000000	0.0	1	False
ZEI001.contigs	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	19	18873	18407	7.390529	99.459494	100.000000	6205.000000	0.0	10	False
ZEI001.contigs	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	3	2121	2121	1.416569	99.858634	100.000000	1360.000000	0.0	3	False
ZEI001.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	1	275	273	0.786268	99.273000	99.273000	496.000000	1.43e-139	1	False
ZEI001.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	13	13069	12699	13.004475	99.800985	100.000000	6205.000000	0.0	5	False
ZEI001.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	1	736	736	3.399381	100.000000	100.000000	1360.000000	0.0	1	False
ZEI001.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	9	6230	5941	5.563411	97.191010	100.000000	2303.000000	0.0	8	False
ZEI001.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	31	30173	29357	8.660265	99.244405	100.000000	6253.000000	0.0	16	False
ZEI001.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	1	1015	1015	2.324782	97.734000	97.734000	1748.000000	0.0	1	False
ZEI001.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	3	1521	1367	3.197661	99.671226	100.000000	1299.000000	0.0	1	False
ZET001.contigs	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	43	67503	62463	85.035736	99.725825	100.000000	24251.000000	0.0	9	True
ZET001.contigs	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	4	7513	7509	9.801720	98.881970	100.000000	5011.000000	0.0	3	False
ZET001.contigs	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	22	19994	18925	7.598510	99.564861	100.000000	7683.000000	0.0	12	False
ZET001.contigs	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	4	6782	6704	4.477452	99.985515	100.000000	9064.000000	0.0	3	False
ZET001.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	4	6182	6179	17.796146	98.592738	100.000000	4697.000000	0.0	3	False
ZET001.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	12	13364	12997	13.309644	99.790580	100.000000	7129.000000	0.0	5	False
ZET001.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	5	7298	7297	33.702831	98.876668	100.000000	6545.000000	0.0	5	False
ZET001.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	18	36070	35043	32.815792	98.344864	100.000000	21257.000000	0.0	11	False
ZET001.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	32	32185	31249	9.218402	99.192252	100.000000	9299.000000	0.0	20	False
ZET001.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	2	9914	9914	22.707284	100.000000	100.000000	12971.000000	0.0	2	False
ZET001.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	6	8531	8453	19.773099	99.038766	100.000000	6824.000000	0.0	5	False
ZEU001.contigs	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	19	17965	17812	24.248860	98.875661	100.000000	6516.000000	0.0	13	False
ZEU001.contigs	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	11	67947	67258	87.793862	99.757030	100.000000	60826.000000	0.0	5	True
ZEU001.contigs	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	17	17730	17438	7.001470	99.610740	100.000000	6205.000000	0.0	11	False
ZEU001.contigs	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	7	7964	7933	5.298274	98.468368	100.000000	6545.000000	0.0	5	False
ZEU001.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	5	12256	12166	35.039313	99.347096	100.000000	9640.000000	0.0	4	False
ZEU001.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	11	11173	10892	11.154008	99.740313	100.000000	6205.000000	0.0	5	False
ZEU001.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	5	12464	12358	57.078195	99.991976	100.000000	18137.000000	0.0	3	False
ZEU001.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	8	8144	8114	7.598303	98.636951	100.000000	3823.000000	0.0	6	False
ZEU001.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	37	43255	42352	12.493768	99.486796	100.000000	8078.000000	0.0	24	False
ZEU001.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	3	3666	3666	8.396702	98.608950	100.000000	3823.000000	0.0	3	False
ZEU001.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	6	7481	7392	17.291228	99.853175	100.000000	6974.000000	0.0	4	False
ZEU002.contigs	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	30	39819	37880	51.568988	99.126066	100.000000	13814.000000	0.0	14	False
ZEU002.contigs	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	2	8826	8824	11.518229	99.218460	100.000000	12091.000000	0.0	2	False
ZEU002.contigs	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	62	200972	197500	79.297524	98.012597	100.000000	42215.000000	0.0	28	True
ZEU002.contigs	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	9	7105	6951	4.642418	99.437193	100.000000	5049.000000	0.0	6	False
ZEU002.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	4	5536	5459	15.722473	99.476382	100.000000	4785.000000	0.0	2	False
ZEU002.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	14	8611	8005	8.197561	99.047821	100.000000	3001.000000	0.0	6	False
ZEU002.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	6	7193	7039	32.511200	99.986225	100.000000	5223.000000	0.0	3	False
ZEU002.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	77	75394	62920	58.921030	98.212067	100.000000	25503.000000	0.0	18	False
ZEU002.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	33	26612	25880	7.634556	98.696058	100.000000	4032.000000	0.0	24	False
ZEU002.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	2	9921	9921	22.723317	99.989780	100.000000	12971.000000	0.0	2	False
ZEU002.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	6	7544	7458	17.445614	99.218089	100.000000	5228.000000	0.0	3	False
ZEV013.contigs	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	19	27001	26869	36.578858	99.103770	100.000000	15082.000000	0.0	13	False
ZEV013.contigs	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	14	76036	75057	97.974128	99.932785	100.000000	84638.000000	0.0	5	True
ZEV013.contigs	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	17	19684	19478	7.820543	99.238006	100.000000	5747.000000	0.0	14	False
ZEV013.contigs	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	10	9439	9353	6.246661	98.855654	100.000000	4695.000000	0.0	8	False
ZEV013.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	3	15220	15220	43.835143	99.960418	100.000000	16746.000000	0.0	3	False
ZEV013.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	8	5599	5599	5.733684	99.749902	100.000000	1528.000000	0.0	8	False
ZEV013.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	7	11534	11524	53.226179	99.661946	100.000000	8765.000000	0.0	6	False
ZEV013.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	22	31509	30691	28.740390	97.394439	100.000000	13189.000000	0.0	17	False
ZEV013.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	37	37958	37503	11.063321	98.661765	100.000000	4239.000000	0.0	30	False
ZEV013.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	2	3202	3202	7.333944	99.937615	100.000000	3731.000000	0.0	2	False
ZEV013.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	6	7630	7612	17.805848	99.567473	100.000000	4783.000000	0.0	3	False
ZEV015.contigs	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	43	66760	63077	85.871622	99.836625	100.000000	19895.000000	0.0	8	True
ZEV015.contigs	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	4	6897	6897	9.002859	99.405562	100.000000	5011.000000	0.0	4	False
ZEV015.contigs	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	31	23112	20218	8.117657	99.277515	100.000000	6907.000000	0.0	12	False
ZEV015.contigs	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	9	7016	6630	4.428029	99.971718	100.000000	6495.000000	0.0	3	False
ZEV015.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	5	5875	5797	16.695948	99.200107	100.000000	4697.000000	0.0	3	False
ZEV015.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	16	13855	13239	13.557465	99.790805	100.000000	6907.000000	0.0	6	False
ZEV015.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	8	8269	7962	36.774283	98.996231	100.000000	6069.000000	0.0	4	False
ZEV015.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	23	43735	41573	38.930769	98.660066	100.000000	31059.000000	0.0	9	False
ZEV015.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	35	31539	30343	8.951134	99.270744	100.000000	9297.000000	0.0	19	False
ZEV015.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	2	9920	9919	22.718736	99.979867	99.986000	12962.000000	0.0	2	False
ZEV015.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	8	9084	8850	20.701754	99.075408	100.000000	6067.000000	0.0	4	False
ZEV019.contigs	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	21	27437	26869	36.578858	99.070593	100.000000	9095.000000	0.0	13	False
ZEV019.contigs	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	14	76029	75051	97.966296	99.934133	100.000000	84638.000000	0.0	5	True
ZEV019.contigs	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	17	19863	19667	7.896427	99.269956	100.000000	5777.000000	0.0	14	False
ZEV019.contigs	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	10	9439	9353	6.246661	98.855654	100.000000	4695.000000	0.0	8	False
ZEV019.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	3	15220	15220	43.835143	99.960418	100.000000	16746.000000	0.0	3	False
ZEV019.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	8	5599	5599	5.733684	99.749902	100.000000	1528.000000	0.0	8	False
ZEV019.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	7	11534	11524	53.226179	99.661946	100.000000	8765.000000	0.0	6	False
ZEV019.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	22	31403	30691	28.740390	97.423865	100.000000	13189.000000	0.0	17	False
ZEV019.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	37	38244	37800	11.150936	98.920227	100.000000	4202.000000	0.0	30	False
ZEV019.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	2	3202	3202	7.333944	99.937615	100.000000	3731.000000	0.0	2	False
ZEV019.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	6	7630	7612	17.805848	99.567473	100.000000	4783.000000	0.0	3	False
